Clock_Round,Service_Area,Band,Bidder,bid_decision,No. of Block(s) Selected,prov_win_bid,Provisionally Allocated Block(s) at end of Clock Round,prov_rank
6,Uttar Pradesh (East),800,RCL,no,0,0,0,0
6,Uttar Pradesh (East),800,Telewings,no,0,0,0,0
6,Uttar Pradesh (East),800,Bharti,no,0,0,0,0
6,Uttar Pradesh (East),800,Jio,no,0,0,0,0
6,Uttar Pradesh (East),900,Vodafone,no,0,0,0,0
6,Uttar Pradesh (East),900,Aircel,no,0,0,0,0
6,Uttar Pradesh (East),900,Idea,no,0,0,0,0
6,Uttar Pradesh (East),900, Tata Tele,Bid,25,58.65,25,1
6,Uttar Pradesh (East),900,RCL,no,0,0,0,0
6,Uttar Pradesh (East),900,Telewings,no,0,0,0,0
6,Uttar Pradesh (East),900,Bharti,no,0,0,0,0
6,Uttar Pradesh (East),900,Jio,Bid,25,58.65,0,0
6,Uttar Pradesh (East),1800,Vodafone,no,0,0,0,0
6,Uttar Pradesh (East),1800,Aircel,no,0,0,0,0
6,Uttar Pradesh (East),1800,Idea,no,0,0,0,0
6,Uttar Pradesh (East),1800, Tata Tele,no,0,0,0,0
6,Uttar Pradesh (East),1800,RCL,no,0,0,0,0
6,Uttar Pradesh (East),1800,Telewings,no,0,0,0,0
6,Uttar Pradesh (East),1800,Bharti,no,0,0,0,0
6,Uttar Pradesh (East),1800,Jio,no,0,0,0,0
6,Uttar Pradesh (East),2100,Vodafone,no,0,0,0,0
6,Uttar Pradesh (East),2100,Aircel,no,0,0,0,0
6,Uttar Pradesh (East),2100,Idea,no,0,0,0,0
6,Uttar Pradesh (East),2100, Tata Tele,no,0,0,0,0
6,Uttar Pradesh (East),2100,RCL,no,0,0,0,0
6,Uttar Pradesh (East),2100,Telewings,no,0,0,0,0
6,Uttar Pradesh (East),2100,Bharti,no,0,451.5,1,1
6,Uttar Pradesh (East),2100,Jio,no,0,0,0,0
6,Uttar Pradesh (West),800,Vodafone,no,0,0,0,0
6,Uttar Pradesh (West),800,Aircel,no,0,0,0,0
6,Uttar Pradesh (West),800,Idea,no,0,0,0,0
6,Uttar Pradesh (West),800, Tata Tele,no,0,0,0,0
6,Uttar Pradesh (West),800,RCL,no,0,0,0,0
6,Uttar Pradesh (West),800,Telewings,no,0,0,0,0
6,Uttar Pradesh (West),800,Bharti,no,0,0,0,0
6,Uttar Pradesh (West),800,Jio,no,0,0,0,0
6,Uttar Pradesh (West),900,Vodafone,no,0,0,0,0
6,Uttar Pradesh (West),900,Aircel,Bid,31,54.74,0,0
6,Uttar Pradesh (West),900,Idea,Bid,31,54.74,0,0
6,Uttar Pradesh (West),900, Tata Tele,Bid,25,54.74,25,1
6,Uttar Pradesh (West),900,RCL,Bid,25,54.74,0,0
6,Uttar Pradesh (West),900,Telewings,no,0,0,0,0
6,Uttar Pradesh (West),900,Bharti,no,0,0,0,0
6,Uttar Pradesh (West),900,Jio,Bid,25,54.74,0,0
6,Uttar Pradesh (West),1800,Vodafone,no,0,0,0,0
6,Uttar Pradesh (West),1800,Aircel,no,0,0,0,0
6,Uttar Pradesh (West),1800,Idea,no,0,0,0,0
6,Uttar Pradesh (West),1800, Tata Tele,no,0,0,0,0
6,Uttar Pradesh (West),1800,RCL,no,0,0,0,0
6,Uttar Pradesh (West),1800,Telewings,no,0,0,0,0
6,Uttar Pradesh (West),1800,Bharti,no,0,0,0,0
6,Uttar Pradesh (West),1800,Jio,no,0,0,0,0
6,Uttar Pradesh (West),2100,Vodafone,no,0,515,1,1
6,Uttar Pradesh (West),2100,Aircel,no,0,0,0,0
6,Uttar Pradesh (West),2100,Idea,no,0,0,0,0
6,Uttar Pradesh (West),2100, Tata Tele,no,0,0,0,0
6,Uttar Pradesh (West),2100,RCL,no,0,0,0,0
6,Uttar Pradesh (West),2100,Telewings,no,0,0,0,0
6,Uttar Pradesh (West),2100,Bharti,no,0,0,0,0
6,Uttar Pradesh (West),2100,Jio,no,0,0,0,0
6,West Bengal,800,Vodafone,no,0,0,0,0
6,West Bengal,800,Aircel,no,0,0,0,0
6,West Bengal,800,Idea,no,0,0,0,0
6,West Bengal,800, Tata Tele,no,0,0,0,0
6,West Bengal,800,RCL,no,0,0,0,0
6,West Bengal,800,Telewings,no,0,0,0,0
6,West Bengal,800,Bharti,no,0,0,0,0
6,West Bengal,800,Jio,no,0,0,0,0
6,West Bengal,900,Vodafone,no,0,22.42,22,1
6,West Bengal,900,Aircel,no,0,0,0,0
6,West Bengal,900,Idea,no,0,0,0,0
6,West Bengal,900, Tata Tele,no,0,0,0,0
6,West Bengal,900,RCL,no,0,0,0,0
6,West Bengal,900,Telewings,no,0,0,0,0
6,West Bengal,900,Bharti,no,0,0,0,0
6,West Bengal,900,Jio,no,0,0,0,0
7,Andhra Pradesh,800,Vodafone,no,0,0,0,0
7,Andhra Pradesh,800,Aircel,no,0,0,0,0
7,Andhra Pradesh,800,Idea,no,0,0,0,0
7,Andhra Pradesh,800, Tata Tele,no,0,0,0,0
7,Andhra Pradesh,800,RCL,no,0,0,0,0
7,Andhra Pradesh,800,Telewings,no,0,0,0,0
7,Andhra Pradesh,800,Bharti,no,0,0,0,0
7,Andhra Pradesh,800,Jio,no,0,0,0,0
7,Andhra Pradesh,900,Vodafone,Bid,31,126.07,0,0
7,Andhra Pradesh,900,Aircel,no,0,0,0,0
7,Andhra Pradesh,900,Idea,Bid,25,126.07,0,0
7,Andhra Pradesh,900, Tata Tele,no,0,126.07,25,2
7,Andhra Pradesh,900,RCL,no,0,0,0,0
7,Andhra Pradesh,900,Telewings,no,0,0,0,0
7,Andhra Pradesh,900,Bharti,no,0,126.07,25,1
7,Andhra Pradesh,900,Jio,no,0,0,0,0
7,Andhra Pradesh,1800,Vodafone,no,0,0,0,0
7,Andhra Pradesh,1800,Aircel,no,0,0,0,0
7,Andhra Pradesh,1800,Idea,no,0,0,0,0
7,Andhra Pradesh,1800, Tata Tele,no,0,0,0,0
7,Andhra Pradesh,1800,RCL,no,0,0,0,0
7,Andhra Pradesh,1800,Telewings,Bid,16,38.01,16,1
7,Andhra Pradesh,1800,Bharti,no,0,36.55,3,2
7,Andhra Pradesh,1800,Jio,no,0,0,0,0
7,Andhra Pradesh,2100,Vodafone,no,0,0,0,0
7,Andhra Pradesh,2100,Aircel,no,0,0,0,0
7,Andhra Pradesh,2100,Idea,no,0,0,0,0
7,Andhra Pradesh,2100, Tata Tele,no,0,0,0,0
7,Andhra Pradesh,2100,RCL,no,0,0,0,0
7,Andhra Pradesh,2100,Telewings,no,0,0,0,0
7,Andhra Pradesh,2100,Bharti,no,0,0,0,0
7,Andhra Pradesh,2100,Jio,no,0,0,0,0
7,Assam,800,Vodafone,no,0,35,4,1
7,Assam,800,Aircel,no,0,0,0,0
7,Assam,800,Idea,no,0,0,0,0
7,Assam,800, Tata Tele,no,0,0,0,0
7,Assam,800,RCL,no,0,0,0,0
7,Assam,800,Telewings,no,0,0,0,0
7,Assam,800,Bharti,no,0,35,4,2
7,Assam,800,Jio,no,0,0,0,0
7,Assam,900,Vodafone,Bid,31,17.13,25,2
7,Assam,900,Aircel,no,0,0,0,0
7,Assam,900,Idea,no,0,0,0,0
7,Assam,900, Tata Tele,no,0,0,0,0
7,Assam,900,RCL,no,0,0,0,0
7,Assam,900,Telewings,no,0,0,0,0
7,Assam,900,Bharti,no,0,17.13,6,1
7,Assam,900,Jio,no,0,0,0,0
7,Assam,2100,Vodafone,Bid,1,158.41,1,1
7,Assam,2100,Aircel,no,0,0,0,0
7,Assam,2100,Idea,no,0,0,0,0
7,Assam,2100, Tata Tele,no,0,0,0,0
7,Assam,2100,RCL,no,0,0,0,0
7,Assam,2100,Telewings,no,0,0,0,0
7,Assam,2100,Bharti,no,0,0,0,0
7,Assam,2100,Jio,no,0,0,0,0
7,Bihar,800,Vodafone,no,0,0,0,0
7,Bihar,800,Aircel,no,0,0,0,0
7,Bihar,800,Idea,no,0,0,0,0
7,Bihar,800, Tata Tele,no,0,0,0,0
7,Bihar,800,RCL,no,0,0,0,0
7,Bihar,800,Telewings,no,0,0,0,0
7,Bihar,800,Bharti,no,0,0,0,0
7,Bihar,800,Jio,no,0,0,0,0
7,Bihar,900,Vodafone,Bid,25,42.66,25,1
7,Bihar,900,Aircel,Bid,25,42.66,0,0
7,Bihar,900,Idea,no,0,0,0,0
7,Bihar,900, Tata Tele,no,0,0,0,0
7,Bihar,900,RCL,no,0,0,0,0
7,Bihar,900,Telewings,no,0,0,0,0
7,Bihar,900,Bharti,no,0,0,0,0
7,Bihar,900,Jio,no,0,0,0,0
7,Bihar,1800,Vodafone,no,0,0,0,0
7,Bihar,1800,Aircel,no,0,0,0,0
7,Bihar,1800,Idea,no,0,0,0,0
7,Bihar,1800, Tata Tele,no,0,0,0,0
7,Bihar,1800,RCL,no,0,0,0,0
7,Bihar,1800,Telewings,no,0,0,0,0
7,Bihar,1800,Bharti,no,0,0,0,0
7,Bihar,1800,Jio,no,0,0,0,0
7,Delhi,800,Vodafone,no,0,0,0,0
7,Delhi,800,Aircel,no,0,0,0,0
7,Delhi,800,Idea,no,0,0,0,0
7,Delhi,800, Tata Tele,no,0,0,0,0
7,Delhi,800,RCL,no,0,0,0,0
7,Delhi,800,Telewings,no,0,0,0,0
7,Delhi,800,Bharti,no,0,0,0,0
7,Delhi,800,Jio,no,0,0,0,0
7,Delhi,2100,Vodafone,no,0,0,0,0
7,Delhi,2100,Aircel,no,0,0,0,0
7,Delhi,2100,Idea,no,0,0,0,0
7,Delhi,2100, Tata Tele,no,0,0,0,0
7,Delhi,2100,RCL,no,0,0,0,0
7,Delhi,2100,Telewings,no,0,0,0,0
7,Delhi,2100,Bharti,no,0,0,0,0
7,Delhi,2100,Jio,no,0,0,0,0
7,Gujarat,800,Vodafone,no,0,0,0,0
7,Gujarat,800,Aircel,no,0,0,0,0
7,Gujarat,800,Idea,no,0,0,0,0
7,Gujarat,800, Tata Tele,no,0,0,0,0
7,Gujarat,800,RCL,no,0,0,0,0
7,Gujarat,800,Telewings,no,0,0,0,0
7,Gujarat,800,Bharti,no,0,0,0,0
7,Gujarat,800,Jio,no,0,0,0,0
7,Gujarat,900,Vodafone,no,0,0,0,0
7,Gujarat,900,Aircel,no,0,0,0,0
7,Gujarat,900,Idea,no,0,119.68,25,2
7,Gujarat,900, Tata Tele,no,0,0,0,0
7,Gujarat,900,RCL,no,0,119.68,38,1
7,Gujarat,900,Telewings,no,0,0,0,0
7,Gujarat,900,Bharti,no,0,0,0,0
7,Gujarat,900,Jio,no,0,0,0,0
7,Gujarat,1800,Vodafone,no,0,0,0,0
7,Gujarat,1800,Aircel,no,0,0,0,0
7,Gujarat,1800,Idea,no,0,0,0,0
7,Gujarat,1800, Tata Tele,no,0,0,0,0
7,Gujarat,1800,RCL,no,0,0,0,0
7,Gujarat,1800,Telewings,no,0,0,0,0
7,Gujarat,1800,Bharti,no,0,0,0,0
7,Gujarat,1800,Jio,no,0,0,0,0
7,Gujarat,2100,Vodafone,no,0,0,0,0
7,Gujarat,2100,Aircel,no,0,0,0,0
7,Gujarat,2100,Idea,no,0,0,0,0
7,Gujarat,2100, Tata Tele,no,0,0,0,0
7,Gujarat,2100,RCL,no,0,0,0,0
7,Gujarat,2100,Telewings,no,0,0,0,0
7,Gujarat,2100,Bharti,no,0,1290,1,1
7,Gujarat,2100,Jio,no,0,0,0,0
7,Haryana,800,Vodafone,no,0,0,0,0
7,Haryana,800,Aircel,no,0,0,0,0
7,Haryana,800,Idea,no,0,0,0,0
7,Haryana,800, Tata Tele,no,0,0,0,0
7,Haryana,800,RCL,no,0,0,0,0
7,Haryana,800,Telewings,no,0,0,0,0
7,Haryana,800,Bharti,no,0,47.5,4,1
7,Haryana,800,Jio,no,0,0,0,0
7,Haryana,900,Vodafone,Bid,31,16.91,0,0
7,Haryana,900,Aircel,no,0,0,0,0
7,Haryana,900,Idea,no,0,16.91,25,2
7,Haryana,900, Tata Tele,no,0,0,0,0
7,Haryana,900,RCL,no,0,0,0,0
7,Haryana,900,Telewings,no,0,0,0,0
7,Haryana,900,Bharti,no,0,0,0,0
7,Haryana,900,Jio,no,0,16.91,25,1
7,Haryana,1800,Vodafone,no,0,0,0,0
7,Haryana,1800,Aircel,no,0,0,0,0
7,Haryana,1800,Idea,no,0,0,0,0
7,Haryana,1800, Tata Tele,no,0,0,0,0
7,Haryana,1800,RCL,no,0,0,0,0
7,Haryana,1800,Telewings,no,0,0,0,0
7,Haryana,1800,Bharti,no,0,6.4,27,1
7,Haryana,1800,Jio,no,0,0,0,0
7,Haryana,2100,Vodafone,no,0,0,0,0
7,Haryana,2100,Aircel,no,0,0,0,0
7,Haryana,2100,Idea,no,0,0,0,0
7,Haryana,2100, Tata Tele,no,0,0,0,0
7,Haryana,2100,RCL,no,0,0,0,0
7,Haryana,2100,Telewings,no,0,0,0,0
7,Haryana,2100,Bharti,no,0,230,1,1
7,Haryana,2100,Jio,no,0,0,0,0
7,Himachal Pradesh,800,Vodafone,no,0,0,0,0
7,Himachal Pradesh,800,Aircel,no,0,0,0,0
7,Himachal Pradesh,800,Idea,no,0,0,0,0
7,Himachal Pradesh,800, Tata Tele,no,0,0,0,0
7,Himachal Pradesh,800,RCL,no,0,0,0,0
7,Himachal Pradesh,800,Telewings,no,0,0,0,0
7,Himachal Pradesh,800,Bharti,no,0,23.75,4,1
7,Himachal Pradesh,800,Jio,no,0,0,0,0
7,Himachal Pradesh,900,Vodafone,Bid,31,8.94,31,2
7,Himachal Pradesh,900,Aircel,no,0,0,0,0
7,Himachal Pradesh,900,Idea,no,0,0,0,0
7,Himachal Pradesh,900, Tata Tele,no,0,0,0,0
7,Himachal Pradesh,900,RCL,no,0,0,0,0
7,Himachal Pradesh,900,Telewings,no,0,0,0,0
7,Himachal Pradesh,900,Bharti,no,0,0,0,0
7,Himachal Pradesh,900,Jio,Bid,25,8.94,25,1
7,Himachal Pradesh,1800,Vodafone,no,0,0,0,0
7,Himachal Pradesh,1800,Aircel,no,0,0,0,0
7,Himachal Pradesh,1800,Idea,no,0,0,0,0
7,Himachal Pradesh,1800, Tata Tele,no,0,0,0,0
7,Himachal Pradesh,1800,RCL,no,0,0,0,0
7,Himachal Pradesh,1800,Telewings,no,0,0,0,0
7,Himachal Pradesh,1800,Bharti,no,0,1.8,22,1
7,Himachal Pradesh,1800,Jio,no,0,0,0,0
7,Jammu & Kashmir,800,Vodafone,no,0,0,0,0
7,Jammu & Kashmir,800,Aircel,no,0,0,0,0
7,Jammu & Kashmir,800,Idea,no,0,0,0,0
7,Jammu & Kashmir,800, Tata Tele,no,0,0,0,0
7,Jammu & Kashmir,800,RCL,no,0,0,0,0
7,Jammu & Kashmir,800,Telewings,no,0,0,0,0
7,Jammu & Kashmir,800,Bharti,no,0,35,4,1
7,Jammu & Kashmir,800,Jio,no,0,0,0,0
7,Karnataka,800,Vodafone,no,0,0,0,0
7,Karnataka,800,Aircel,no,0,0,0,0
7,Karnataka,800,Idea,no,0,0,0,0
7,Karnataka,800, Tata Tele,no,0,0,0,0
7,Karnataka,800,RCL,no,0,0,0,0
7,Karnataka,800,Telewings,no,0,0,0,0
7,Karnataka,800,Bharti,no,0,0,0,0
7,Karnataka,800,Jio,no,0,0,0,0
7,Karnataka,900,Vodafone,Bid,31,80.85,31,2
7,Karnataka,900,Aircel,no,0,0,0,0
7,Karnataka,900,Idea,Bid,25,80.85,0,0
7,Karnataka,900, Tata Tele,no,0,0,0,0
7,Karnataka,900,RCL,no,0,0,0,0
7,Karnataka,900,Telewings,no,0,0,0,0
7,Karnataka,900,Bharti,no,0,80.85,25,1
7,Karnataka,900,Jio,no,0,0,0,0
7,Karnataka,1800,Vodafone,no,0,0,0,0
7,Karnataka,1800,Aircel,no,0,0,0,0
7,Karnataka,1800,Idea,no,0,37,5,1
7,Karnataka,1800, Tata Tele,no,0,0,0,0
7,Karnataka,1800,RCL,no,0,37,3,2
7,Karnataka,1800,Telewings,no,0,0,0,0
7,Karnataka,1800,Bharti,no,0,0,0,0
7,Karnataka,1800,Jio,no,0,0,0,0
7,Karnataka,2100,Vodafone,no,0,0,0,0
7,Karnataka,2100,Aircel,no,0,0,0,0
7,Karnataka,2100,Idea,no,0,0,0,0
7,Karnataka,2100, Tata Tele,no,0,0,0,0
7,Karnataka,2100,RCL,no,0,0,0,0
7,Karnataka,2100,Telewings,no,0,0,0,0
7,Karnataka,2100,Bharti,no,0,0,0,0
7,Karnataka,2100,Jio,no,0,0,0,0
7,Kerala,900,Vodafone,Bid,31,37.04,0,0
7,Kerala,900,Aircel,no,0,0,0,0
7,Kerala,900,Idea,no,0,37.04,25,2
7,Kerala,900, Tata Tele,no,0,0,0,0
7,Kerala,900,RCL,no,0,0,0,0
7,Kerala,900,Telewings,no,0,0,0,0
7,Kerala,900,Bharti,no,0,0,0,0
7,Kerala,900,Jio,no,0,37.04,25,1
7,Kerala,1800,Vodafone,no,0,0,0,0
7,Kerala,1800,Aircel,no,0,0,0,0
7,Kerala,1800,Idea,no,0,0,0,0
7,Kerala,1800, Tata Tele,no,0,0,0,0
7,Kerala,1800,RCL,no,0,0,0,0
7,Kerala,1800,Telewings,no,0,0,0,0
7,Kerala,1800,Bharti,no,0,0,0,0
7,Kerala,1800,Jio,no,0,0,0,0
7,Kerala,2100,Vodafone,no,0,588.57,1,1
7,Kerala,2100,Aircel,no,0,0,0,0
7,Kerala,2100,Idea,no,0,0,0,0
7,Kerala,2100, Tata Tele,no,0,0,0,0
7,Kerala,2100,RCL,no,0,0,0,0
7,Kerala,2100,Telewings,no,0,0,0,0
7,Kerala,2100,Bharti,no,0,0,0,0
7,Kerala,2100,Jio,no,0,0,0,0
7,Kolkata,800,Vodafone,no,0,0,0,0
7,Kolkata,800,Aircel,no,0,0,0,0
7,Kolkata,800,Idea,no,0,0,0,0
7,Kolkata,800, Tata Tele,no,0,0,0,0
7,Kolkata,800,RCL,no,0,0,0,0
7,Kolkata,800,Telewings,no,0,0,0,0
7,Kolkata,800,Bharti,no,0,0,0,0
7,Kolkata,800,Jio,no,0,0,0,0
7,Kolkata,1800,Vodafone,no,0,0,0,0
7,Kolkata,1800,Aircel,no,0,0,0,0
7,Kolkata,1800,Idea,no,0,0,0,0
7,Kolkata,1800, Tata Tele,no,0,0,0,0
7,Kolkata,1800,RCL,no,0,0,0,0
7,Kolkata,1800,Telewings,no,0,0,0,0
7,Kolkata,1800,Bharti,no,0,14.6,35,1
7,Kolkata,1800,Jio,no,0,0,0,0
7,Kolkata,2100,Vodafone,no,0,0,0,0
7,Kolkata,2100,Aircel,no,0,0,0,0
7,Kolkata,2100,Idea,no,0,577.97,1,1
7,Kolkata,2100, Tata Tele,no,0,0,0,0
7,Kolkata,2100,RCL,no,0,0,0,0
7,Kolkata,2100,Telewings,no,0,0,0,0
7,Kolkata,2100,Bharti,no,0,0,0,0
7,Kolkata,2100,Jio,no,0,0,0,0
7,Madhya Pradesh,800,Vodafone,no,0,0,0,0
7,Madhya Pradesh,800,Aircel,no,0,0,0,0
7,Madhya Pradesh,800,Idea,Bid,4,124.29,0,0
7,Madhya Pradesh,800, Tata Tele,no,0,0,0,0
7,Madhya Pradesh,800,RCL,no,0,0,0,0
7,Madhya Pradesh,800,Telewings,no,0,0,0,0
7,Madhya Pradesh,800,Bharti,no,0,124.29,4,1
7,Madhya Pradesh,800,Jio,no,0,0,0,0
7,Madhya Pradesh,900,Vodafone,Bid,37,44.04,0,0
7,Madhya Pradesh,900,Aircel,no,0,0,0,0
7,Madhya Pradesh,900,Idea,no,0,44.04,25,1
7,Madhya Pradesh,900, Tata Tele,no,0,44.04,25,2
7,Madhya Pradesh,900,RCL,no,0,0,0,0
7,Madhya Pradesh,900,Telewings,no,0,0,0,0
7,Madhya Pradesh,900,Bharti,no,0,0,0,0
7,Madhya Pradesh,900,Jio,no,0,0,0,0
7,Madhya Pradesh,2100,Vodafone,no,0,0,0,0
7,Madhya Pradesh,2100,Aircel,no,0,0,0,0
7,Madhya Pradesh,2100,Idea,no,0,0,0,0
7,Madhya Pradesh,2100, Tata Tele,no,0,0,0,0
7,Madhya Pradesh,2100,RCL,no,0,0,0,0
7,Madhya Pradesh,2100,Telewings,no,0,0,0,0
7,Madhya Pradesh,2100,Bharti,no,0,456.75,1,1
7,Madhya Pradesh,2100,Jio,no,0,0,0,0
7,Maharashtra,800,Vodafone,no,0,0,0,0
7,Maharashtra,800,Aircel,no,0,0,0,0
7,Maharashtra,800,Idea,no,0,0,0,0
7,Maharashtra,800, Tata Tele,no,0,0,0,0
7,Maharashtra,800,RCL,no,0,0,0,0
7,Maharashtra,800,Telewings,no,0,0,0,0
7,Maharashtra,800,Bharti,no,0,423.75,3,1
7,Maharashtra,800,Jio,no,0,0,0,0
7,Maharashtra,900,Vodafone,no,0,0,0,0
7,Maharashtra,900,Aircel,no,0,0,0,0
7,Maharashtra,900,Idea,Bid,25,137.53,0,0
7,Maharashtra,900, Tata Tele,no,0,137.53,25,2
7,Maharashtra,900,RCL,no,0,137.53,35,1
7,Maharashtra,900,Telewings,no,0,0,0,0
7,Maharashtra,900,Bharti,no,0,0,0,0
7,Maharashtra,900,Jio,no,0,0,0,0
7,Maharashtra,2100,Vodafone,no,0,0,0,0
7,Maharashtra,2100,Aircel,no,0,0,0,0
7,Maharashtra,2100,Idea,no,0,0,0,0
7,Maharashtra,2100, Tata Tele,no,0,0,0,0
7,Maharashtra,2100,RCL,no,0,0,0,0
7,Maharashtra,2100,Telewings,no,0,0,0,0
7,Maharashtra,2100,Bharti,no,0,1505,1,1
7,Maharashtra,2100,Jio,no,0,0,0,0
7,Mumbai,800,Vodafone,no,0,0,0,0
7,Mumbai,800,Aircel,no,0,0,0,0
7,Mumbai,800,Idea,no,0,548.75,4,1
7,Mumbai,800, Tata Tele,no,0,0,0,0
7,Mumbai,800,RCL,no,0,0,0,0
7,Mumbai,800,Telewings,no,0,0,0,0
7,Mumbai,800,Bharti,no,0,0,0,0
7,Mumbai,800,Jio,no,0,0,0,0
7,Mumbai,2100,Vodafone,no,0,0,0,0
7,Mumbai,2100,Aircel,no,0,0,0,0
7,Mumbai,2100,Idea,no,0,0,0,0
7,Mumbai,2100, Tata Tele,no,0,0,0,0
7,Mumbai,2100,RCL,no,0,0,0,0
7,Mumbai,2100,Telewings,no,0,0,0,0
7,Mumbai,2100,Bharti,no,0,0,0,0
7,Mumbai,2100,Jio,no,0,0,0,0
7,North East,800,Vodafone,no,0,13.75,4,1
7,North East,800,Aircel,no,0,0,0,0
7,North East,800,Idea,no,0,0,0,0
7,North East,800, Tata Tele,no,0,0,0,0
7,North East,800,RCL,no,0,0,0,0
7,North East,800,Telewings,no,0,0,0,0
7,North East,800,Bharti,no,0,13.75,4,2
7,North East,800,Jio,no,0,0,0,0
7,North East,900,Vodafone,no,0,5.8,44,1
7,North East,900,Aircel,no,0,0,0,0
7,North East,900,Idea,no,0,0,0,0
7,North East,900, Tata Tele,no,0,0,0,0
7,North East,900,RCL,no,0,0,0,0
7,North East,900,Telewings,no,0,0,0,0
7,North East,900,Bharti,no,0,0,0,0
7,North East,900,Jio,no,0,0,0,0
7,North East,1800,Vodafone,no,0,0,0,0
7,North East,1800,Aircel,no,0,0,0,0
7,North East,1800,Idea,no,0,0,0,0
7,North East,1800, Tata Tele,no,0,0,0,0
7,North East,1800,RCL,no,0,0,0,0
7,North East,1800,Telewings,no,0,0,0,0
7,North East,1800,Bharti,no,0,0,0,0
7,North East,1800,Jio,no,0,0,0,0
7,North East,2100,Vodafone,Bid,1,43.69,1,1
7,North East,2100,Aircel,no,0,0,0,0
7,North East,2100,Idea,no,0,0,0,0
7,North East,2100, Tata Tele,no,0,0,0,0
7,North East,2100,RCL,no,0,0,0,0
7,North East,2100,Telewings,no,0,0,0,0
7,North East,2100,Bharti,no,0,0,0,0
7,North East,2100,Jio,no,0,0,0,0
7,Orissa,800,Vodafone,no,0,0,0,0
7,Orissa,800,Aircel,no,0,0,0,0
7,Orissa,800,Idea,no,0,0,0,0
7,Orissa,800, Tata Tele,no,0,0,0,0
7,Orissa,800,RCL,no,0,0,0,0
7,Orissa,800,Telewings,no,0,0,0,0
7,Orissa,800,Bharti,no,0,47.5,4,1
7,Orissa,800,Jio,no,0,0,0,0
7,Orissa,900,Vodafone,Bid,31,22.44,31,1
7,Orissa,900,Aircel,no,0,0,0,0
7,Orissa,900,Idea,no,0,0,0,0
7,Orissa,900, Tata Tele,no,0,0,0,0
7,Orissa,900,RCL,no,0,0,0,0
7,Orissa,900,Telewings,no,0,0,0,0
7,Orissa,900,Bharti,no,0,0,0,0
7,Orissa,900,Jio,no,0,0,0,0
7,Orissa,1800,Vodafone,no,0,0,0,0
7,Orissa,1800,Aircel,no,0,0,0,0
7,Orissa,1800,Idea,Bid,25,4.6,25,2
7,Orissa,1800, Tata Tele,no,0,0,0,0
7,Orissa,1800,RCL,no,0,0,0,0
7,Orissa,1800,Telewings,no,0,0,0,0
7,Orissa,1800,Bharti,no,0,4.6,25,1
7,Orissa,1800,Jio,no,0,0,0,0
7,Orissa,2100,Vodafone,no,0,0,0,0
7,Orissa,2100,Aircel,no,0,0,0,0
7,Orissa,2100,Idea,no,0,0,0,0
7,Orissa,2100, Tata Tele,no,0,0,0,0
7,Orissa,2100,RCL,no,0,0,0,0
7,Orissa,2100,Telewings,no,0,0,0,0
7,Orissa,2100,Bharti,no,0,180.26,1,1
7,Orissa,2100,Jio,no,0,0,0,0
7,Punjab,800,Vodafone,no,0,0,0,0
7,Punjab,800,Aircel,no,0,0,0,0
7,Punjab,800,Idea,no,0,0,0,0
7,Punjab,800, Tata Tele,no,0,0,0,0
7,Punjab,800,RCL,no,0,0,0,0
7,Punjab,800,Telewings,no,0,0,0,0
7,Punjab,800,Bharti,no,0,0,0,0
7,Punjab,800,Jio,no,0,0,0,0
7,Punjab,900,Vodafone,Bid,39,46.87,0,0
7,Punjab,900,Aircel,no,0,0,0,0
7,Punjab,900,Idea,Bid,28,46.87,28,1
7,Punjab,900, Tata Tele,no,0,0,0,0
7,Punjab,900,RCL,no,0,0,0,0
7,Punjab,900,Telewings,no,0,0,0,0
7,Punjab,900,Bharti,Bid,49,46.87,0,0
7,Punjab,900,Jio,Bid,28,46.87,28,2
7,Punjab,1800,Vodafone,no,0,0,0,0
7,Punjab,1800,Aircel,no,0,0,0,0
7,Punjab,1800,Idea,no,0,0,0,0
7,Punjab,1800, Tata Tele,no,0,0,0,0
7,Punjab,1800,RCL,no,0,0,0,0
7,Punjab,1800,Telewings,no,0,0,0,0
7,Punjab,1800,Bharti,no,0,14.2,8,1
7,Punjab,1800,Jio,no,0,0,0,0
7,Rajasthan,900,Vodafone,Bid,25,48.34,0,0
7,Rajasthan,900,Aircel,no,0,0,0,0
7,Rajasthan,900,Idea,no,0,0,0,0
7,Rajasthan,900, Tata Tele,no,0,0,0,0
7,Rajasthan,900,RCL,no,0,0,0,0
7,Rajasthan,900,Telewings,no,0,0,0,0
7,Rajasthan,900,Bharti,Bid,31,48.34,0,0
7,Rajasthan,900,Jio,Bid,40,48.34,40,1
7,Rajasthan,1800,Vodafone,no,0,0,0,0
7,Rajasthan,1800,Aircel,no,0,0,0,0
7,Rajasthan,1800,Idea,no,0,0,0,0
7,Rajasthan,1800, Tata Tele,no,0,0,0,0
7,Rajasthan,1800,RCL,no,0,0,0,0
7,Rajasthan,1800,Telewings,no,0,0,0,0
7,Rajasthan,1800,Bharti,no,0,0,0,0
7,Rajasthan,1800,Jio,no,0,0,0,0
7,Rajasthan,2100,Vodafone,Bid,1,470.57,1,1
7,Rajasthan,2100,Aircel,no,0,0,0,0
7,Rajasthan,2100,Idea,no,0,0,0,0
7,Rajasthan,2100, Tata Tele,no,0,0,0,0
